x,y
-4.747772,159.858992
-4.797953,159.855993
-4.848132,159.852962
-4.898309,159.849900
-4.948484,159.846806
-4.998657,159.843681
-5.048829,159.840524
-5.098998,159.837336
-5.149165,159.834116
-5.199331,159.830865
-5.249494,159.827582
-5.299655,159.824267
-5.349814,159.820921
-5.399971,159.817544
-5.450126,159.814135
-5.500278,159.810694
-5.550429,159.807222
-5.600577,159.803719
-5.650723,159.800184
-5.700867,159.796617
-5.751008,159.793019
-5.801148,159.789390
-5.851285,159.785728
-5.901419,159.782036
-5.951552,159.778312
-6.001682,159.774556
-6.051810,159.770769
-6.101935,159.766950
-6.152058,159.763100
-6.202178,159.759219
-6.252296,159.755306
-6.302412,159.751361
-6.352525,159.747385
-6.402635,159.743378
-6.452743,159.739339
-6.502849,159.735268
-6.552951,159.731166
-6.603052,159.727032
-6.653149,159.722868
-6.703244,159.718671
-6.753337,159.714443
-6.803427,159.710184
-6.853514,159.705893
-6.903598,159.701570
-6.953680,159.697217
-7.003758,159.692831
-7.053834,159.688415
-7.103908,159.683966
-7.153978,159.679487
-7.204046,159.674976
-7.254111,159.670433
-7.304173,159.665859
-7.354232,159.661253
-7.404288,159.656616
-7.454341,159.651948
-7.504392,159.647248
-7.554439,159.642517
-7.604483,159.637754
-7.654525,159.632960
-7.704563,159.628134
-7.754599,159.623277
-7.804631,159.618388
-7.854660,159.613468
-7.904686,159.608517
-7.954709,159.603534
-8.004729,159.598520
-8.054745,159.593474
-8.104759,159.588397
-8.154769,159.583288
-8.204776,159.578148
-8.254780,159.572977
-8.304780,159.567774
-8.354778,159.562539
-8.404772,159.557274
-8.454762,159.551977
-8.504750,159.546648
-8.554734,159.541288
-8.604714,159.535897
-8.654691,159.530474
-8.704665,159.525020
-8.754635,159.519534
-8.804602,159.514017
-8.854566,159.508469
-8.904526,159.502889
-8.954482,159.497278
-9.004435,159.491636
-9.054384,159.485962
-9.104330,159.480257
-9.154272,159.474520
-9.204210,159.468752
-9.254145,159.462952
-9.304076,159.457122
-9.354004,159.451259
-9.403928,159.445366
-9.453848,159.439441
-9.503764,159.433485
-9.553677,159.427497
-9.603586,159.421478
-9.653491,159.415427
-9.703392,159.409346
-9.753290,159.403233
-9.803183,159.397088
-9.853073,159.390912
-9.902959,159.384705
-9.952841,159.378467
-10.002719,159.372197
-10.052593,159.365896
-10.102463,159.359563
-10.152329,159.353199
-10.202191,159.346804
-10.252049,159.340377
-10.301903,159.333920
-10.351753,159.327430
-10.401599,159.320910
-10.451440,159.314358
-10.501278,159.307775
-10.551111,159.301160
-10.600941,159.294515
-10.650766,159.287838
-10.700587,159.281129
-10.750403,159.274389
-10.800216,159.267618
-10.850024,159.260816
-10.899828,159.253983
-10.949627,159.247118
-10.999423,159.240221
-11.049214,159.233294
-11.099000,159.226335
-11.148782,159.219345
-11.198560,159.212324
-11.248333,159.205271
-11.298102,159.198187
-11.347867,159.191072
-11.397627,159.183926
-11.447382,159.176748
-11.497133,159.169539
-11.546879,159.162299
-11.596621,159.155027
-11.646358,159.147725
-11.696091,159.140391
-11.745819,159.133026
-11.795543,159.125629
-11.845261,159.118201
-11.894975,159.110742
-11.944685,159.103252
-11.994389,159.095731
-12.044089,159.088178
-12.093784,159.080594
-12.143475,159.072979
-12.193160,159.065333
-12.242841,159.057655
-12.292517,159.049946
-12.342188,159.042206
-12.391854,159.034435
-12.441516,159.026633
-12.491172,159.018799
-12.540824,159.010934
-12.590470,159.003038
-12.640112,158.995111
-12.689748,158.987153
-12.739380,158.979163
-12.789006,158.971142
-12.838628,158.963090
-12.888244,158.955007
-12.937855,158.946893
-12.987462,158.938747
-13.037063,158.930571
-13.086659,158.922363
-13.136249,158.914124
-13.185835,158.905854
-13.235415,158.897552
-13.284990,158.889220
-13.334560,158.880856
-13.384125,158.872462
-13.433684,158.864036
-13.483238,158.855579
-13.532787,158.847090
-13.582330,158.838571
-13.631868,158.830021
-13.681401,158.821439
-13.730928,158.812826
-13.780450,158.804183
-13.829966,158.795508
-13.879477,158.786802
-13.928983,158.778064
-13.978483,158.769296
-14.027977,158.760497
-14.077466,158.751666
-14.126949,158.742805
-14.176427,158.733912
-14.225899,158.724988
-14.275366,158.716034
-14.324826,158.707048
-14.374282,158.698031
-14.423731,158.688983
-14.473175,158.679903
-14.522613,158.670793
-14.572046,158.661652
-14.621472,158.652480
-14.670893,158.643276
-14.720308,158.634042
-14.769717,158.624776
-14.819121,158.615480
-14.868518,158.606152
-14.917910,158.596794
-14.967296,158.587404
-15.016676,158.577983
-15.066050,158.568532
-15.115418,158.559049
-15.164780,158.549535
-15.214136,158.539990
-15.263486,158.530414
-15.312830,158.520808
-15.362168,158.511170
-15.411500,158.501501
-15.460826,158.491801
-15.510145,158.482070
-15.559459,158.472309
-15.608767,158.462516
-15.658068,158.452692
-15.707363,158.442837
-15.756652,158.432952
-15.805935,158.423035
-15.855211,158.413087
-15.904481,158.403109
-15.953745,158.393099
-16.003003,158.383059
-16.052254,158.372987
-16.101499,158.362885
-16.150738,158.352752
-16.199970,158.342587
-16.249196,158.332392
-16.298415,158.322166
-16.347628,158.311909
-16.396834,158.301621
-16.446035,158.291302
-16.495228,158.280952
-16.544415,158.270571
-16.593596,158.260160
-16.642770,158.249717
-16.691937,158.239244
-16.741098,158.228739
-16.790252,158.218204
-16.839399,158.207638
-16.888540,158.197041
-16.937675,158.186413
-16.986802,158.175754
-17.035923,158.165065
-17.085037,158.154344
-17.134144,158.143593
-17.183245,158.132811
-17.232339,158.121998
-17.281426,158.111154
-17.330506,158.100279
-17.379579,158.089373
-17.428646,158.078437
-17.477705,158.067470
-17.526758,158.056472
-17.575804,158.045443
-17.624843,158.034383
-17.673874,158.023292
-17.722899,158.012171
-17.771917,158.001019
-17.820928,157.989836
-17.869932,157.978622
-17.918929,157.967378
-17.967918,157.956102
-18.016901,157.944796
-18.065877,157.933459
-18.114845,157.922092
-18.163806,157.910693
-18.212760,157.899264
-18.261707,157.887804
-18.310647,157.876314
-18.359579,157.864792
-18.408504,157.853240
-18.457422,157.841657
-18.506333,157.830043
-18.555236,157.818399
-18.604132,157.806724
-18.653021,157.795018
-18.701902,157.783281
-18.750776,157.771514
-18.799642,157.759716
-18.848501,157.747887
-18.897353,157.736028
-18.946197,157.724138
-18.995034,157.712217
-19.043863,157.700266
-19.092684,157.688284
-19.141499,157.676271
-19.190305,157.664227
-19.239104,157.652153
-19.287895,157.640048
-19.336679,157.627913
-19.385455,157.615747
-19.434224,157.603550
-19.482984,157.591322
-19.531738,157.579064
-19.580483,157.566776
-19.629221,157.554456
-19.677951,157.542106
-19.726673,157.529726
-19.775387,157.517315
-19.824094,157.504873
-19.872792,157.492400
-19.921483,157.479897
-19.970166,157.467364
-20.018841,157.454800
-20.067508,157.442205
-20.116168,157.429580
-20.164819,157.416924
-20.213462,157.404237
-20.262098,157.391520
-20.310725,157.378773
-20.359344,157.365994
-20.407956,157.353186
-20.456559,157.340346
-20.505154,157.327477
-20.553741,157.314576
-20.602320,157.301646
-20.650891,157.288684
-20.699454,157.275692
-20.748008,157.262670
-20.796555,157.249617
-20.845093,157.236533
-20.893623,157.223420
-20.942144,157.210275
-20.990658,157.197100
-21.039163,157.183895
-21.087660,157.170659
-21.136148,157.157393
-21.184628,157.144096
-21.233100,157.130769
-21.281563,157.117411
-21.330018,157.104023
-21.378465,157.090604
-21.426903,157.077155
-21.475332,157.063676
-21.523753,157.050166
-21.572166,157.036625
-21.620570,157.023055
-21.668966,157.009453
-21.717353,156.995822
-21.765731,156.982160
-21.814101,156.968468
-21.862462,156.954745
-21.910815,156.940992
-21.959159,156.927208
-22.007494,156.913394
-22.055821,156.899550
-22.104139,156.885675
-22.152448,156.871770
-22.200748,156.857835
-22.249040,156.843869
-22.297323,156.829873
-22.345597,156.815847
-22.393862,156.801790
-22.442118,156.787703
-22.490366,156.773586
-22.538605,156.759438
-22.586834,156.745260
-22.635055,156.731052
-22.683267,156.716813
-22.731470,156.702544
-22.779664,156.688245
-22.827849,156.673915
-22.876025,156.659556
-22.924192,156.645166
-22.972350,156.630745
-23.020498,156.616295
-23.068638,156.601814
-23.116769,156.587303
-23.164890,156.572762
-23.213002,156.558190
-23.261106,156.543589
-23.309200,156.528957
-23.357284,156.514295
-23.405360,156.499602
-23.453426,156.484880
-23.501483,156.470127
-23.549531,156.455344
-23.597569,156.440531
-23.645599,156.425687
-23.693618,156.410814
-23.741629,156.395910
-23.789630,156.380976
-23.837622,156.366012
-23.885604,156.351018
-23.933577,156.335994
-23.981540,156.320939
-24.029494,156.305854
-24.077438,156.290740
-24.125373,156.275595
-24.173299,156.260420
-24.221215,156.245215
-24.269121,156.229979
-24.317018,156.214714
-24.364905,156.199419
-24.412782,156.184093
-24.460650,156.168738
-24.508508,156.153352
-24.556357,156.137936
-24.604196,156.122491
-24.652025,156.107015
-24.699844,156.091509
-24.747654,156.075973
-24.795453,156.060407
-24.843244,156.044811
-24.891024,156.029185
-24.938794,156.013529
-24.986555,155.997843
-25.034305,155.982127
-25.082046,155.966380
-25.129777,155.950604
-25.177498,155.934798
-25.225209,155.918962
-25.272910,155.903096
-25.320601,155.887200
-25.368282,155.871274
-25.415953,155.855318
-25.463615,155.839332
-25.511266,155.823317
-25.558906,155.807271
-25.606537,155.791195
-25.654158,155.775089
-25.701769,155.758954
-25.749369,155.742788
-25.796959,155.726593
-25.844539,155.710368
-25.892109,155.694113
-25.939669,155.677828
-25.987218,155.661513
-26.034757,155.645168
-26.082286,155.628793
-26.129805,155.612389
-26.177313,155.595954
-26.224811,155.579490
-26.272299,155.562996
-26.319776,155.546472
-26.367243,155.529918
-26.414699,155.513334
-26.462145,155.496721
-26.509580,155.480078
-26.557006,155.463405
-26.604420,155.446702
-26.651824,155.429969
-26.699218,155.413207
-26.746601,155.396415
-26.793973,155.379593
-26.841335,155.362741
-26.888686,155.345860
-26.936027,155.328948
-26.983357,155.312007
-27.030676,155.295037
-27.077985,155.278036
-27.125283,155.261006
-27.172570,155.243946
-27.219846,155.226857
-27.267112,155.209737
-27.314367,155.192588
-27.361611,155.175410
-27.408845,155.158201
-27.456067,155.140963
-27.503279,155.123696
-27.550480,155.106398
-27.597670,155.089071
-27.644849,155.071714
-27.692017,155.054328
-27.739175,155.036912
-27.786321,155.019467
-27.833456,155.001991
-27.880581,154.984486
-27.927694,154.966952
-27.974796,154.949388
-28.021888,154.931794
-28.068968,154.914171
-28.116037,154.896518
-28.163095,154.878836
-28.210142,154.861124
-28.257178,154.843383
-28.304202,154.825611
-28.351216,154.807811
-28.398218,154.789981
-28.445209,154.772121
-28.492189,154.754232
-28.539157,154.736313
-28.586115,154.718365
-28.633061,154.700387
-28.679995,154.682380
-28.726919,154.664343
-28.773831,154.646277
-28.820731,154.628181
-28.867621,154.610056
-28.914498,154.591902
-28.961365,154.573718
-29.008220,154.555504
-29.055063,154.537261
-29.101896,154.518989
-29.148716,154.500687
-29.195525,154.482356
-29.242323,154.463995
-29.289109,154.445605
-29.335883,154.427186
-29.382646,154.408737
-29.429397,154.390259
-29.476137,154.371751
-29.522865,154.353214
-29.569581,154.334648
-29.616286,154.316052
-29.662979,154.297427
-29.709660,154.278773
-29.756330,154.260089
-29.802988,154.241376
-29.849634,154.222634
-29.896268,154.203862
-29.942890,154.185061
-29.989501,154.166231
-30.036100,154.147372
-30.082686,154.128483
-30.129261,154.109565
-30.175825,154.090618
-30.222376,154.071641
-30.268915,154.052635
-30.315442,154.033600
-30.361958,154.014536
-30.408461,153.995442
-30.454952,153.976320
-30.501432,153.957168
-30.547899,153.937987
-30.594354,153.918776
-30.640797,153.899537
-30.687228,153.880268
-30.733647,153.860970
-30.780054,153.841643
-30.826449,153.822287
-30.872831,153.802902
-30.919201,153.783487
-30.965560,153.764044
-31.011905,153.744571
-31.058239,153.725069
-31.104560,153.705538
-31.150869,153.685978
-31.197166,153.666389
-31.243450,153.646770
-31.289723,153.627123
-31.335982,153.607447
-31.382230,153.587741
-31.428465,153.568007
-31.474687,153.548243
-31.520897,153.528450
-31.567095,153.508629
-31.613280,153.488778
-31.659453,153.468898
-31.705613,153.448990
-31.751761,153.429052
-31.797896,153.409085
-31.844019,153.389090
-31.890129,153.369065
-31.936226,153.349011
-31.982311,153.328929
-32.028383,153.308817
-32.074443,153.288677
-32.120490,153.268507
-32.166524,153.248309
-32.212545,153.228081
-32.258554,153.207825
-32.304550,153.187540
-32.350534,153.167226
-32.396504,153.146883
-32.442462,153.126511
-32.488407,153.106111
-32.534339,153.085681
-32.580258,153.065223
-32.626165,153.044736
-32.672058,153.024219
-32.717939,153.003674
-32.763806,152.983101
-32.809661,152.962498
-32.855503,152.941867
-32.901332,152.921207
-32.947148,152.900518
-32.992950,152.879800
-33.038740,152.859053
-33.084517,152.838278
-33.130281,152.817474
-33.176031,152.796641
-33.221769,152.775780
-33.267493,152.754889
-33.313204,152.733970
-33.358902,152.713022
-33.404587,152.692046
-33.450259,152.671041
-33.495918,152.650007
-33.541563,152.628944
-33.587195,152.607853
-33.632814,152.586733
-33.678419,152.565585
-33.724011,152.544407
-33.769590,152.523202
-33.815156,152.501967
-33.860708,152.480704
-33.906247,152.459412
-33.951772,152.438092
-33.997284,152.416743
-34.042783,152.395365
-34.088268,152.373959
-34.133740,152.352524
-34.179198,152.331061
-34.224643,152.309569
-34.270074,152.288049
-34.315492,152.266500
-34.360896,152.244923
-34.406287,152.223316
-34.451664,152.201682
-34.497027,152.180019
-34.542377,152.158327
-34.587713,152.136607
-34.633035,152.114859
-34.678344,152.093082
-34.723639,152.071276
-34.768921,152.049442
-34.814188,152.027580
-34.859442,152.005689
-34.904682,151.983770
-34.949909,151.961822
-34.995121,151.939846
-35.040320,151.917842
-35.085505,151.895809
-35.130676,151.873748
-35.175833,151.851658
-35.220976,151.829540
-35.266106,151.807394
-35.311221,151.785219
-35.356323,151.763016
-35.401410,151.740784
-35.446484,151.718525
-35.491544,151.696237
-35.536589,151.673920
-35.581621,151.651576
-35.626638,151.629203
-35.671642,151.606801
-35.716631,151.584372
-35.761606,151.561914
-35.806567,151.539428
-35.851514,151.516914
-35.896447,151.494371
-35.941366,151.471800
-35.986270,151.449201
-36.031160,151.426574
-36.076036,151.403919
-36.120898,151.381235
-36.165746,151.358523
-36.210579,151.335783
-36.255398,151.313015
-36.300202,151.290219
-36.344993,151.267394
-36.389769,151.244542
-36.434530,151.221661
-36.479277,151.198752
-36.524010,151.175815
-36.568728,151.152850
-36.613432,151.129857
-36.658122,151.106836
-36.702797,151.083787
-36.747457,151.060709
-36.792103,151.037604
-36.836735,151.014470
-36.881351,150.991309
-36.925954,150.968119
-36.970542,150.944902
-37.015115,150.921656
-37.059673,150.898382
-37.104217,150.875081
-37.148746,150.851751
-37.193261,150.828394
-37.237761,150.805008
-37.282246,150.781595
-37.326717,150.758153
-37.371172,150.734684
-37.415613,150.711186
-37.460039,150.687661
-37.504451,150.664108
-37.548847,150.640527
-37.593229,150.616918
-37.637596,150.593281
-37.681948,150.569617
-37.726285,150.545924
-37.770608,150.522204
-37.814915,150.498455
-37.859208,150.474679
-37.903485,150.450875
-37.947748,150.427043
-37.991995,150.403184
-38.036228,150.379297
-38.080445,150.355381
-38.124648,150.331438
-38.168835,150.307468
-38.213008,150.283469
-38.257165,150.259443
-38.301307,150.235389
-38.345434,150.211307
-38.389546,150.187198
-38.433643,150.163061
-38.477724,150.138896
-38.521791,150.114704
-38.565842,150.090483
-38.609878,150.066235
-38.653898,150.041960
-38.697904,150.017657
-38.741894,149.993326
-38.785869,149.968967
-38.829828,149.944581
-38.873773,149.920167
-38.917701,149.895726
-38.961615,149.871257
-39.005513,149.846761
-39.049396,149.822236
-39.093263,149.797685
-39.137115,149.773105
-39.180951,149.748499
-39.224772,149.723864
-39.268578,149.699202
-39.312367,149.674513
-39.356142,149.649796
-39.399901,149.625052
-39.443644,149.600280
-39.487372,149.575480
-39.531084,149.550654
-39.574780,149.525799
-39.618461,149.500917
-39.662127,149.476008
-39.705776,149.451072
-39.749410,149.426107
-39.793028,149.401116
-39.836631,149.376097
-39.880218,149.351051
-39.923789,149.325977
-39.967344,149.300876
-40.010883,149.275748
-40.054407,149.250592
-40.097915,149.225409
-40.141407,149.200198
-40.184883,149.174961
-40.228343,149.149695
-40.271788,149.124403
-40.315216,149.099083
-40.358629,149.073736
-40.402026,149.048362
-40.445406,149.022961
-40.488771,148.997532
-40.532120,148.972076
-40.575453,148.946593
-40.618770,148.921082
-40.662070,148.895544
-40.705355,148.869980
-40.748623,148.844387
-40.791876,148.818768
-40.835112,148.793122
-40.878333,148.767448
-40.921537,148.741747
-40.964725,148.716020
-41.007896,148.690264
-41.051052,148.664482
-41.094191,148.638673
-41.137314,148.612837
-41.180421,148.586973
-41.223512,148.561083
-41.266586,148.535165
-41.309644,148.509220
-41.352686,148.483249
-41.395712,148.457250
-41.438721,148.431224
-41.481713,148.405171
-41.524690,148.379091
-41.567650,148.352985
-41.610593,148.326851
-41.653520,148.300690
-41.696431,148.274502
-41.739325,148.248287
-41.782203,148.222046
-41.825064,148.195777
-41.867909,148.169482
-41.910737,148.143159
-41.953549,148.116810
-41.996344,148.090433
-42.039122,148.064030
-42.081884,148.037600
-42.124629,148.011143
-42.167358,147.984660
-42.210070,147.958149
-42.252765,147.931611
-42.295444,147.905047
-42.338106,147.878456
-42.380751,147.851838
-42.423379,147.825194
-42.465991,147.798522
-42.508586,147.771824
-42.551164,147.745099
-42.593725,147.718347
-42.636270,147.691569
-42.678798,147.664764
-42.721309,147.637932
-42.763803,147.611073
-42.806280,147.584188
-42.848740,147.557276
-42.891183,147.530337
-42.933609,147.503372
-42.976019,147.476380
-43.018411,147.449361
-43.060787,147.422316
-43.103145,147.395244
-43.145486,147.368145
-43.187811,147.341020
-43.230118,147.313868
-43.272408,147.286690
-43.314682,147.259485
-43.356938,147.232254
-43.399177,147.204996
-43.441398,147.177711
-43.483603,147.150400
-43.525790,147.123063
-43.567961,147.095699
-43.610114,147.068308
-43.652250,147.040891
-43.694368,147.013448
-43.736470,146.985978
-43.778554,146.958481
-43.820621,146.930959
-43.862670,146.903409
-43.904702,146.875834
-43.946717,146.848231
-43.988715,146.820603
-44.030695,146.792948
-44.072658,146.765267
-44.114603,146.737559
-44.156531,146.709825
-44.198441,146.682065
-44.240334,146.654278
-44.282210,146.626465
-44.324068,146.598626
-44.365909,146.570761
-44.407732,146.542869
-44.449537,146.514951
-44.491325,146.487006
-44.533096,146.459036
-44.574848,146.431039
-44.616584,146.403016
-44.658301,146.374966
-44.700001,146.346891
-44.741684,146.318789
-44.783348,146.290661
-44.824995,146.262507
-44.866624,146.234327
-44.908236,146.206120
-44.949830,146.177888
-44.991406,146.149629
-45.032964,146.121344
-45.074505,146.093033
-45.116027,146.064696
-45.157532,146.036333
-45.199019,146.007944
-45.240489,145.979529
-45.281940,145.951087
-45.323374,145.922620
-45.364789,145.894127
-45.406187,145.865607
-45.447567,145.837062
-45.488928,145.808490
-45.530272,145.779893
-45.571598,145.751270
-45.612906,145.722620
-45.654196,145.693945
-45.695468,145.665244
-45.736721,145.636517
-45.777957,145.607764
-45.819175,145.578985
-45.860374,145.550180
-45.901556,145.521349
-45.942719,145.492492
-45.983864,145.463610
-46.024991,145.434702
-46.066100,145.405767
-46.107191,145.376807
-46.148263,145.347822
-46.189318,145.318810
-46.230354,145.289773
-46.271371,145.260709
-46.312371,145.231620
-46.353352,145.202506
-46.394315,145.173365
-46.435259,145.144199
-46.476186,145.115007
-46.517094,145.085790
-46.557983,145.056546
-46.598854,145.027277
-46.639707,144.997983
-46.680541,144.968662
-46.721357,144.939316
-46.762155,144.909945
-46.802934,144.880547
-46.843694,144.851124
-46.884436,144.821676
-46.925159,144.792202
-46.965864,144.762702
-47.006551,144.733177
-47.047219,144.703626
-47.087868,144.674050
-47.128499,144.644448
-47.169111,144.614820
-47.209704,144.585167
-47.250279,144.555489
-47.290835,144.525785
-47.331372,144.496056
-47.371891,144.466301
-47.412391,144.436520
-47.452873,144.406715
-47.493335,144.376883
-47.533779,144.347027
-47.574204,144.317145
-47.614611,144.287237
-47.654998,144.257304
-47.695367,144.227346
-47.735717,144.197363
-47.776048,144.167354
-47.816360,144.137319
-47.856653,144.107260
-47.896927,144.077175
-47.937183,144.047065
-47.977419,144.016929
-48.017637,143.986769
-48.057835,143.956583
-48.098015,143.926371
-48.138176,143.896135
-48.178317,143.865873
-48.218440,143.835586
-48.258544,143.805274
-48.298628,143.774937
-48.338693,143.744574
-48.378740,143.714186
-48.418767,143.683773
-48.458775,143.653335
-48.498764,143.622872
-48.538734,143.592384
-48.578685,143.561871
-48.618616,143.531332
-48.658529,143.500768
-48.698422,143.470180
-48.738296,143.439566
-48.778150,143.408927
-48.817985,143.378264
-48.857802,143.347575
-48.897598,143.316861
-48.937376,143.286122
-48.977134,143.255358
-49.016873,143.224569
-49.056592,143.193756
-49.096292,143.162917
-49.135973,143.132053
-49.175634,143.101165
-49.215276,143.070251
-49.254899,143.039313
-49.294502,143.008349
-49.334085,142.977361
-49.373649,142.946348
-49.413194,142.915310
-49.452719,142.884248
-49.492224,142.853160
-49.531710,142.822048
-49.571177,142.790910
-49.610624,142.759748
-49.650051,142.728562
-49.689459,142.697350
-49.728847,142.666114
-49.768215,142.634853
-49.807564,142.603567
-49.846893,142.572256
-49.886202,142.540921
-49.925492,142.509561
-49.964762,142.478177
-50.004012,142.446767
-50.043243,142.415334
-50.082453,142.383875
-50.121644,142.352392
-50.160816,142.320884
-50.199967,142.289352
-50.239099,142.257795
-50.278210,142.226213
-50.317302,142.194607
-50.356374,142.162976
-50.395426,142.131321
-50.434458,142.099641
-50.473471,142.067937
-50.512463,142.036208
-50.551436,142.004454
-50.590388,141.972677
-50.629320,141.940874
-50.668233,141.909048
-50.707125,141.877196
-50.745998,141.845321
-50.784850,141.813421
-50.823683,141.781496
-50.862495,141.749547
-50.901287,141.717574
-50.940059,141.685577
-50.978811,141.653555
-51.017543,141.621508
-51.056255,141.589438
-51.094947,141.557343
-51.133618,141.525223
-51.172269,141.493080
-51.210900,141.460912
-51.249511,141.428720
-51.288101,141.396504
-51.326672,141.364263
-51.365222,141.331998
-51.403752,141.299709
-51.442261,141.267396
-51.480750,141.235058
-51.519219,141.202697
-51.557667,141.170311
-51.596095,141.137901
-51.634503,141.105467
-51.672891,141.073009
-51.711257,141.040526
-51.749604,141.008020
-51.787930,140.975489
-51.826236,140.942935
-51.864521,140.910356
-51.902786,140.877753
-51.941030,140.845127
-51.979253,140.812476
-52.017457,140.779801
-52.055639,140.747102
-52.093801,140.714379
-52.131943,140.681633
-52.170064,140.648862
-52.208164,140.616067
-52.246244,140.583249
-52.284303,140.550406
-52.322341,140.517540
-52.360359,140.484649
-52.398356,140.451735
-52.436332,140.418797
-52.474288,140.385835
-52.512223,140.352849
-52.550137,140.319840
-52.588031,140.286806
-52.625904,140.253749
-52.663755,140.220668
-52.701587,140.187563
-52.739397,140.154435
-52.777186,140.121282
-52.814955,140.088106
-52.852703,140.054906
-52.890430,140.021683
-52.928136,139.988436
-52.965821,139.955165
-53.003485,139.921870
-53.041129,139.888552
-53.078751,139.855210
-53.116353,139.821845
-53.153933,139.788456
-53.191492,139.755043
-53.229031,139.721606
-53.266548,139.688147
-53.304045,139.654663
-53.341520,139.621156
-53.378974,139.587625
-53.416408,139.554071
-53.453820,139.520494
-53.491211,139.486893
-53.528581,139.453268
-53.565929,139.419620
-53.603257,139.385948
-53.640563,139.352253
-53.677849,139.318535
-53.715113,139.284793
-53.752356,139.251028
-53.789577,139.217239
-53.826778,139.183427
-53.863957,139.149591
-53.901115,139.115733
-53.938251,139.081851
-53.975366,139.047945
-54.012460,139.014016
-54.049533,138.980064
-54.086584,138.946089
-54.123614,138.912090
-54.160623,138.878068
-54.197610,138.844023
-54.234576,138.809955
-54.271520,138.775863
-54.308443,138.741748
-54.345345,138.707610
-54.382225,138.673449
-54.419083,138.639265
-54.455920,138.605057
-54.492736,138.570827
-54.529530,138.536573
-54.566302,138.502296
-54.603053,138.467996
-54.639783,138.433673
-54.676491,138.399327
-54.713177,138.364958
-54.749842,138.330565
-54.786485,138.296150
-54.823106,138.261712
-54.859706,138.227250
-54.896284,138.192766
-54.932840,138.158259
-54.969375,138.123729
-55.005888,138.089175
-55.042379,138.054599
-55.078849,138.020000
-55.115297,137.985378
-55.151723,137.950733
-55.188127,137.916066
-55.224509,137.881375
-55.260870,137.846661
-55.297209,137.811925
-55.333526,137.777166
-55.369821,137.742384
-55.406094,137.707579
-55.442346,137.672752
-55.478575,137.637901
-55.514783,137.603028
-55.550969,137.568132
-55.587133,137.533214
-55.623274,137.498273
-55.659394,137.463309
-55.695492,137.428322
-55.731568,137.393313
-55.767622,137.358281
-55.803654,137.323226
-55.839664,137.288149
-55.875651,137.253049
-55.911617,137.217926
-55.947561,137.182781
-55.983482,137.147613
-56.019382,137.112423
-56.055259,137.077210
-56.091114,137.041975
-56.126947,137.006717
-56.162758,136.971437
-56.198547,136.936134
-56.234313,136.900809
-56.270058,136.865461
-56.305780,136.830090
-56.341480,136.794698
-56.377157,136.759283
-56.412812,136.723845
-56.448446,136.688385
-56.484056,136.652903
-56.519645,136.617398
-56.555211,136.581871
-56.590755,136.546321
-56.626276,136.510750
-56.661775,136.475156
-56.697252,136.439539
-56.732706,136.403901
-56.768138,136.368240
-56.803548,136.332557
-56.838935,136.296851
-56.874300,136.261124
-56.909642,136.225374
-56.944962,136.189602
-56.980259,136.153807
-57.015534,136.117991
-57.050786,136.082152
-57.086016,136.046292
-57.121223,136.010409
-57.156407,135.974504
-57.191570,135.938577
-57.226709,135.902628
-57.261826,135.866656
-57.296920,135.830663
-57.331992,135.794648
-57.367041,135.758610
-57.402067,135.722551
-57.437071,135.686470
-57.472052,135.650366
-57.507010,135.614241
-57.541946,135.578094
-57.576859,135.541924
-57.611749,135.505733
-57.646616,135.469520
-57.681461,135.433285
-57.716283,135.397028
-57.751082,135.360749
-57.785858,135.324449
-57.820611,135.288126
-57.855342,135.251782
-57.890050,135.215416
-57.924735,135.179028
-57.959397,135.142618
-57.994036,135.106187
-58.028652,135.069733
-58.063245,135.033258
-58.097816,134.996762
-58.132363,134.960243
-58.166888,134.923703
-58.201389,134.887141
-58.235868,134.850558
-58.270323,134.813953
-58.304756,134.777326
-58.339166,134.740677
-58.373552,134.704007
-58.407915,134.667316
-58.442256,134.630603
-58.476573,134.593868
-58.510867,134.557111
-58.545139,134.520333
-58.579387,134.483534
-58.613611,134.446713
-58.647813,134.409871
-58.681992,134.373007
-58.716147,134.336121
-58.750279,134.299214
-58.784388,134.262286
-58.818474,134.225336
-58.852537,134.188365
-58.886576,134.151373
-58.920592,134.114359
-58.954585,134.077324
-58.988554,134.040267
-59.022501,134.003189
-59.056424,133.966090
-59.090323,133.928969
-59.124200,133.891827
-59.158053,133.854664
-59.191882,133.817479
-59.225688,133.780274
-59.259471,133.743047
-59.293231,133.705799
-59.326967,133.668529
-59.360679,133.631239
-59.394368,133.593927
-59.428034,133.556594
-59.461676,133.519240
-59.495295,133.481865
-59.528890,133.444469
-59.562462,133.407051
-59.596010,133.369613
-59.629535,133.332153
-59.663036,133.294673
-59.696514,133.257171
-59.729968,133.219648
-59.763398,133.182105
-59.796805,133.144540
-59.830188,133.106954
-59.863548,133.069347
-59.896884,133.031720
-59.930196,132.994071
-59.963485,132.956402
-59.996750,132.918711
-60.029991,132.881000
-60.063209,132.843268
-60.096402,132.805515
-60.129573,132.767741
-60.162719,132.729946
-60.195842,132.692131
-60.228941,132.654294
-60.262016,132.616437
-60.295067,132.578559
-60.328094,132.540661
-60.361098,132.502741
-60.394078,132.464801
-60.427034,132.426840
-60.459966,132.388859
-60.492874,132.350856
-60.525759,132.312834
